N519AA,CESSNA,550,Fixed Wing Multi-Engine,Turbo-Fan,1979
N519AE,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2003
N519JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2001
N519LR,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2006
N519MQ,,,,,
N519SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1991
N519UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1990
N519US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1986
N520AA,"","","","",
N520DC,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2004
N520JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2001
N520MQ,,,,,
N520SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1991
N520UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1990
N520US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1986
N521AA,"","","","",
N521AE,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2004
N521JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2001
N521LR,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2006
N521MQ,,,,,
N521SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1991
N521UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1990
N521US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1986
N522AA,"","","","",
N522AE,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2004
N522LR,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2006
N522MQ,,,,,
N522SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1992
N522UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1990
N522US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1987
N523AA,BEECH,60,Fixed Wing Multi-Engine,Reciprocating,1968
N523AE,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2004
N523CA,BOMBARDIER INC,CL-600-2B19,Fixed Wing Multi-Engine,Turbo-Fan,2003
N523JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2001
N523MQ,,,,,
N523SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1992
N523UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1990
N523US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1987
N524AA,"","","","",
N524AE,BOMBARDIER INC,CL-600-2C10,Fixed Wing Multi-Engine,Turbo-Fan,2004
N524JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2001
N524MQ,,,,,
N524SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1992
N524UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1990
N525AA,PIPER,PA-31-350,Fixed Wing Multi-Engine,Reciprocating,1980
N525SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1992
N525UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N525US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1987
N52616,BOEING,737-524,Fixed Wing Multi-Engine,Turbo-Fan,1994
N526AA,"","","","",
N526AU,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1988
N526CA,BOMBARDIER INC,CL-600-2B19,Fixed Wing Multi-Engine,Turbo-Fan,2003
N526SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1992
N526UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N526US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1987
N527AA,"","","","",
N527AU,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1988
N527SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1992
N527UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N527US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1987
N528AA,"","","","",
N528CA,BOMBARDIER INC,CL-600-2B19,Fixed Wing Multi-Engine,Turbo-Fan,2003
N528JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2001
N528SW,BOEING,737-5H4,Fixed Wing Multi-Engine,Turbo-Jet,1992
N528UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N528US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1987
N529AA,"","","","",
N529AU,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1989
N529JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2001
N529UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N529US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1987
N530AA,"","","","",
N530AU,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1989
N530UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N530US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1988
N531AA,"","","","",
N531AU,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1989
N531UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N531US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1988
N532AA,"","","","",
N532AU,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1989
N532UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N532US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1988
N533AA,"","","","",
N533AU,BOEING,737-3B7,Fixed Wing Multi-Engine,Turbo-Fan,1989
N533UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N533US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1988
N534AA,"","","","",
N534JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2002
N534UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N534US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1988
N535AA,"","","","",
N535JB,AIRBUS INDUSTRIE,A320-232,Fixed Wing Multi-Engine,Turbo-Jet,2002
N535UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N535US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1995
N536AA,"","","","",
N536JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N536UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N536US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1995
N537AA,"","","","",
N537JB,"","","","",
N537UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N537US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N538AA,"","","","",
N538CA,BOMBARDIER INC,CL600-2D24,Fixed Wing Multi-Engine,Turbo-Fan,2008
N538UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N538US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N539AA,"","","","",
N539UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N539US,,,,,
N540AA,"","","","",
N540UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N541AA,BEECH,C90,Fixed Wing Multi-Engine,Turbo-Prop,1982
N541UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N54241,BOEING,737-824,Fixed Wing Multi-Engine,Turbo-Fan,1999
N542AA,"","","","",
N542UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N543AA,"","","","",
N543JB,"","","","",
N543UA,"","","","",
N544AA,FRIEDEMANN JON,VANS AIRCRAFT RV6,Fixed Wing Single-Engine,Reciprocating,2007
N544UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N544US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N545AA,PIPER,PA-32R-300,Fixed Wing Single-Engine,Reciprocating,1976
N545UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N545US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N546AA,"","","","",
N546AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2005
N546JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N546UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N546US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N54711,BOEING,737-724,Fixed Wing Multi-Engine,Turbo-Jet,1998
N547AA,STINNETT RON,FALCON XP,Fixed Wing Single-Engine,Reciprocating,1985
N547JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N547UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1991
N547US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N548AA,"","","","",
N548AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2005
N548CA,BOMBARDIER INC,CL600-2D24,Fixed Wing Multi-Engine,Turbo-Fan,2008
N548JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N548UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N548US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N549AA,"","","","",
N549AS,BOEING,737-8FH,Fixed Wing Multi-Engine,Turbo-Jet,2005
N549CA,BOMBARDIER INC,CL600-2D24,Fixed Wing Multi-Engine,Turbo-Fan,2008
N549UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N549US,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,1996
N550AA,HELIO,HST-550,Fixed Wing Single-Engine,Turbo-Prop,1964
N550JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N550NW,,,,,
N550UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N550WN,BOEING,737-76Q,Fixed Wing Multi-Engine,Turbo-Fan,2001
N551AA,LEBLANC GLENN T,FALCON XP,Fixed Wing Single-Engine,Reciprocating,1985
N551AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N551NW,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,2001
N551UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N551WN,BOEING,737-76Q,Fixed Wing Multi-Engine,Turbo-Fan,2001
N552AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N552AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N552JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N552NW,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,2001
N552UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N553AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N553AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N553JB,"","","","",
N553NW,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,2001
N553UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N554AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N554CA,BOMBARDIER INC,CL600-2D24,Fixed Wing Multi-Engine,Turbo-Fan,2008
N554JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N554NW,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,2001
N554UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N555AA,"","","","",
N555NW,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,2002
N555UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N556AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N556AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N556JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2002
N556NW,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,2002
N556UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N557AA,MARZ BARRY,KITFOX IV,Fixed Wing Single-Engine,Reciprocating,1993
N557AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N557NW,BOEING,757-251,Fixed Wing Multi-Engine,Turbo-Jet,2002
N557UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N558AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N558AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N558JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N558UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N559AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N559AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N559JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N559UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N560AA,"","","","",
N560AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N560SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N560UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N561AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N561JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N561SW,EMBRAER,EMB-120,Fixed Wing Multi-Engine,Turbo-Prop,1998
N561UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N562AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N562AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N562JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N562SW,EMBRAER,EMB-120,Fixed Wing Multi-Engine,Turbo-Prop,1998
N562UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N563AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N563AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N563JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N563SW,EMBRAER,EMB-120,Fixed Wing Multi-Engine,Turbo-Prop,1998
N563UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N564AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N564AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N564JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N564SW,EMBRAER,EMB-120,Fixed Wing Multi-Engine,Turbo-Prop,1998
N564UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N565AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N565AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2006
N565JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N565SW,EMBRAER,EMB-120,Fixed Wing Multi-Engine,Turbo-Prop,1998
N565UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N566AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N566AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N566JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N566SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N566UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N567AA,DEHAVILLAND,OTTER DHC-3,Fixed Wing Single-Engine,Reciprocating,1959
N567SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N567UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N56859,BOEING,757-324,Fixed Wing Multi-Engine,Turbo-Jet,2004
N568AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N568AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N568JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N568SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N568UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N569AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N569AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N569JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N569SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N569UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N570AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N570AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N570JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N570ML,CANADAIR,CL-600-2B19,Fixed Wing Multi-Engine,Turbo-Jet,1997
N570UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N57111,BOEING,757-224,Fixed Wing Multi-Engine,Turbo-Jet,1994
N571AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N571JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N571ML,CANADAIR,CL-600-2B19,Fixed Wing Multi-Engine,Turbo-Jet,1997
N571UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N572AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1987
N572UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N573AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N573UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N574AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N574UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1992
N574US,BOEING,737-301,Fixed Wing Multi-Engine,Turbo-Jet,1987
N575AA,CESSNA,210-5(205),Fixed Wing Single-Engine,Reciprocating,1963
N575UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N576AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N576SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N576UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N577AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N577AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N577UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N577US,"","","","",
N57852,BOEING,757-324,Fixed Wing Multi-Engine,Turbo-Jet,2001
N57855,BOEING,757-324,Fixed Wing Multi-Engine,Turbo-Jet,2004
N57857,BOEING,757-324,Fixed Wing Multi-Engine,Turbo-Jet,2004
N57863,BOEING,757-33N,Fixed Wing Multi-Engine,Turbo-Jet,2001
N57864,BOEING,757-33N,Fixed Wing Multi-Engine,Turbo-Jet,2001
N57868,BOEING,757-33N,Fixed Wing Multi-Engine,Turbo-Jet,2002
N57869,BOEING,757-33N,Fixed Wing Multi-Engine,Turbo-Jet,2002
N578AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N578SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N578UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N579AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N579AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N579JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N579SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1998
N579UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N580AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N580HA,BOEING,767-33A,Fixed Wing Multi-Engine,Turbo-Fan,2001
N580JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N580SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1999
N580UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N58101,BOEING,757-224,Fixed Wing Multi-Engine,Turbo-Jet,1994
N581AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N581AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N581HA,BOEING,767-33A,Fixed Wing Multi-Engine,Turbo-Fan,2001
N581JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N581NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2002
N581SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1999
N581UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N582AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N582CA,BOMBARDIER INC,CL600-2D24,Fixed Wing Multi-Engine,Turbo-Fan,2008
N582HA,BOEING,767-33A,Fixed Wing Multi-Engine,Turbo-Fan,2001
N582JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2003
N582NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2002
N582SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1999
N582UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N583AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N583AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N583HA,BOEING,767-33A,Fixed Wing Multi-Engine,Turbo-Fan,
N583JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2004
N583NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2002
N583SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1999
N583UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N584AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N584AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N584HA,BOEING,767-3G5,Fixed Wing Multi-Engine,Turbo-Jet,
N584JB,"","","","",
N584NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2002
N584SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1999
N584UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N585AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N585AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N585HA,BOEING,767-3G5,Fixed Wing Multi-Engine,Turbo-Jet,
N585JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2004
N585NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2002
N585SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1999
N585UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N58606,BOEING,737-524,Fixed Wing Multi-Engine,Turbo-Fan,1994
N586AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N586AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N586HA,BOEING,767-3G5,Fixed Wing Multi-Engine,Turbo-Jet,
N586JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2004
N586NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2002
N586SW,EMBRAER,EMB-120ER,Fixed Wing Multi-Engine,Turbo-Prop,1999
N586UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N587AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),Fixed Wing Multi-Engine,Turbo-Fan,1991
N587AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,
N587HA,BOEING,767-33A,Fixed Wing Multi-Engine,Turbo-Fan,2002
N587JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2004
N587NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2002
N587SW,CANADAIR,CL-600-2B19,Fixed Wing Multi-Engine,Turbo-Jet,1995
N587UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
N588AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),Fixed Wing Multi-Engine,Turbo-Fan,1991
N588AS,BOEING,737-890,Fixed Wing Multi-Engine,Turbo-Fan,2007
N588HA,BOEING,767-3CB,Fixed Wing Multi-Engine,Turbo-Jet,2002
N588JB,AIRBUS,A320-232,Fixed Wing Multi-Engine,Turbo-Fan,2004
N588NW,BOEING,757-351,Fixed Wing Multi-Engine,Turbo-Jet,2003
N588SW,CANADAIR,CL-600-2B19,Fixed Wing Multi-Engine,Turbo-Jet,1995
N588UA,BOEING,757-222,Fixed Wing Multi-Engine,Turbo-Jet,1993
